OrderID,Customer,Product,Category,Price,Quantity,Discount,Revenue,OrderDate,City,PaymentMethod,Rating
ORD1925,Customer_136,T-Shirt,Fashion,895.6,2.0,,1522.52,2025-04-16,Chennai,Net Banking,5
ORD1926,Customer_049,Office Chair,Furniture,7846.0,4.0,15.0,26676.4,2025-12-20,Chennai,Credit Card,1
ORD1927,Customer_103,Keyboard,Accessories,1961.16,4.0,15.0,6667.94,2025-02-22,Mumbai,Cash,2
ORD1928,Customer_156,Smartphone,Electronics,26781.42,1.0,10.0,24103.28,2025-07-16,Delhi,Cash,2
ORD1929,,Monitor,Electronics,15441.21,4.0,10.0,55588.36,2025-09-20,Nagpur,Net Banking,2
ORD1930,Customer_210,Monitor,Electronics,14962.69,1.0,15.0,12718.29,2025-02-10,Hyderabad,Credit Card,1
ORD1931,Customer_119,Smartwatch,Electronics,5703.28,1.0,5.0,5418.12,2025-12-01,Delhi,Credit Card,4
ORD1932,Customer_239,Headphones,Electronics,2152.92,4.0,10.0,7750.51,2025-07-25,Pune,Credit Card,3
ORD1933,Customer_203,Coffee Maker,Home Appliances,4224.8,5.0,20.0,16899.2,2025-09-15,Bengaluru,Debit Card,3
ORD1934,Customer_201,Office Chair,Furniture,9518.76,3.0,5.0,27128.47,2025-09-15,Hyderabad,UPI,2
ORD1935,Customer_097,Smartphone,Electronics,31877.55,5.0,10.0,143448.98,2025-04-21,Chennai,Cash,5
ORD1936,Customer_033,Headphones,Electronics,2506.66,1.0,10.0,2255.99,2025-02-09,Hyderabad,UPI,1
ORD1937,Customer_207,Monitor,Electronics,13799.3,3.0,20.0,33118.32,2025-11-06,Bengaluru,Credit Card,1
ORD1938,Customer_139,Headphones,Electronics,2387.64,2.0,5.0,4536.52,2025-06-25,Nagpur,Debit Card,3
ORD1939,Customer_040,Laptop,Electronics,49449.67,5.0,5.0,234885.93,2025-02-03,Nagpur,Cash,1
ORD1940,Customer_221,Laptop,Electronics,55400.2,4.0,10.0,199440.72,2025-01-09,Pune,Cash,1
ORD1941,Customer_010,Jeans,Fashion,1833.45,2.0,10.0,3300.21,2025-09-19,Delhi,UPI,5
ORD1942,Customer_233,Laptop,Electronics,,2.0,10.0,86428.69,2025-07-14,Delhi,Cash,2
ORD1943,Customer_118,Desk,Furniture,11054.95,1.0,10.0,9949.46,2025-06-13,Nagpur,Net Banking,2
ORD1944,Customer_132,Coffee Maker,Home Appliances,4508.39,1.0,0.0,4508.39,2025-09-10,Chennai,Cash,3
ORD1945,Customer_052,Jeans,Fashion,1892.89,3.0,15.0,4826.87,2025-03-21,Nagpur,Net Banking,3
ORD1946,Customer_103,Office Chair,Furniture,8745.46,5.0,20.0,34981.84,2025-01-07,Delhi,Credit Card,2
ORD1947,Customer_183,Office Chair,Furniture,9660.31,2.0,20.0,15456.5,2025-10-19,Pune,Cash,1
ORD1948,Customer_188,Smartphone,Electronics,27746.36,5.0,5.0,131795.21,2025-05-23,Nagpur,UPI,4
ORD1949,Customer_224,Monitor,Electronics,14688.85,1.0,0.0,14688.85,2025-09-27,Delhi,UPI,5
ORD1950,Customer_107,Backpack,Accessories,2359.26,5.0,20.0,9437.04,2025-11-06,Hyderabad,Net Banking,4
ORD1951,Customer_071,Shoes,Fashion,2746.73,3.0,15.0,7004.16,2025-03-08,Chennai,Net Banking,5
ORD1952,Customer_033,Backpack,Accessories,2242.87,1.0,10.0,2018.58,2025-12-03,Mumbai,Cash,3
ORD1953,Customer_064,Office Chair,Furniture,8348.54,2.0,5.0,15862.23,2025-05-03,Chennai,Net Banking,2
ORD1954,Customer_136,Smartwatch,Electronics,7397.43,3.0,10.0,19973.06,2025-06-15,Chennai,Net Banking,5
ORD1955,Customer_247,Desk,Furniture,12893.18,4.0,0.0,51572.72,2025-03-20,Pune,Credit Card,4
ORD1956,Customer_116,Desk,Furniture,12846.9,2.0,,21839.73,2025-06-12,Mumbai,UPI,5
ORD1957,Customer_090,Smartphone,Electronics,27052.87,1.0,5.0,25700.23,2025-09-01,Chennai,Debit Card,2
ORD1958,Customer_148,Office Chair,Furniture,8476.57,5.0,15.0,36025.42,2025-05-13,Nagpur,UPI,2
ORD1959,Customer_078,Shoes,Fashion,3559.2,3.0,10.0,9609.84,2025-02-08,Hyderabad,Credit Card,2
ORD1960,Customer_054,Shoes,Fashion,3317.48,1.0,0.0,3317.48,2025-02-03,MUMBAI,Credit Card,1
ORD1961,Customer_166,Mouse,Accessories,851.48,1.0,10.0,766.33,2025-07-31,Mumbai,UPI,4
ORD1962,Customer_084,T-Shirt,Fashion,1003.46,3.0,5.0,2859.86,2025-02-14,Bengaluru,Debit Card,3
ORD1963,Customer_160,Coffee Maker,Home Appliances,4746.88,4.0,10.0,17088.77,2025-09-24,Chennai,Debit Card,1
ORD1964,Customer_232,Coffee Maker,Home Appliances,4388.94,4.0,10.0,15800.18,2025-12-26,Chennai,Cash,5
ORD1965,Customer_064,Office Chair,Furniture,8735.86,2.0,5.0,16598.13,24-03-2025,Nagpur,Credit Card,4
ORD1966,Customer_237,Shoes,Fashion,3127.4,1.0,5.0,2971.03,2025-05-18,Nagpur,UPI,1
ORD1967,Customer_025,Smartwatch,Electronics,6390.22,4.0,5.0,24282.84,05/07/2025,Mumbai,UPI,5
ORD1968,Customer_073,Coffee Maker,Home Appliances,4335.68,2.0,15.0,7370.66,01/12/2025,Delhi,Cash,4
ORD1969,Customer_167,T-Shirt,Fashion,1012.09,3.0,10.0,2732.64,2025-12-10,Pune,Cash,2
ORD1970,Customer_141,Backpack,Accessories,1929.98,5.0,0.0,9649.9,2025-01-31,Mumbai,UPI,3
ORD1971,Customer_016,Smartphone,Electronics,25695.58,3.0,5.0,73232.4,2025-03-18,Hyderabad,UPI,5
ORD1972,Customer_041,T-Shirt,Fashion,963.58,5.0,15.0,4095.22,2025-07-22,Chennai,Net Banking,2
ORD1973,Customer_157,Backpack,Accessories,2480.69,3.0,10.0,6697.86,2025-12-29,Nagpur,Credit Card,3
ORD1974,Customer_061,Smartwatch,Electronics,5892.57,1.0,10.0,5303.31,2025-04-02,Chennai,UPI,1
ORD1975,Customer_010,Laptop,Electronics,55975.75,3.0,0.0,167927.25,2025-04-02,Delhi,UPI,1
ORD1976,Customer_210,Jeans,Fashion,1791.21,1.0,0.0,1791.21,2025-07-25,Nagpur,Debit Card,1
ORD1977,Customer_053,Backpack,Accessories,1871.06,4.0,20.0,5987.39,2025-05-25,Chennai,Net Banking,1
ORD1978,,Smartphone,Electronics,28646.26,5.0,0.0,143231.3,2025-05-29,Hyderabad,Net Banking,1
ORD1979,Customer_056,Monitor,Electronics,14260.87,4.0,5.0,54191.31,2025-08-16,Pune,Net Banking,4
ORD1980,,Jeans,Fashion,1730.07,3.0,15.0,4411.68,2025-03-07,Nagpur,Cash,2
ORD1981,Customer_033,Smartphone,Electronics,27476.23,1.0,5.0,26102.42,2025-08-06,Hyderabad,Debit Card,1
ORD1982,Customer_094,Coffee Maker,Home Appliances,3950.09,3.0,15.0,10072.73,2025-02-17,Nagpur,Cash,4
ORD1983,Customer_085,T-Shirt,Fashion,1013.6,1.0,5.0,962.92,2025-02-26,Nagpur,Cash,3
ORD1984,Customer_124,Desk,Furniture,12083.83,2.0,5.0,22959.28,2025-12-22,Bengaluru,Debit Card,3
ORD1985,Customer_134,Monitor,Electronics,14442.87,5.0,0.0,72214.35,2025-01-22,Pune,UPI,5
ORD1986,Customer_102,Mixer,Home Appliances,3501.78,3.0,5.0,9980.07,2025-09-10,Chennai,Debit Card,2
ORD1987,Customer_166,Laptop,Electronics,60252.95,4.0,5.0,228961.21,2025-09-24,Bengaluru,Credit Card,2
ORD1988,Customer_033,Backpack,Accessories,2159.15,4.0,0.0,8636.6,2025-05-21,Mumbai,UPI,2
ORD1989,Customer_188,Office Chair,Furniture,8086.9,5.0,0.0,40434.5,2025-08-18,Nagpur,Debit Card,3
ORD1990,Customer_116,Mixer,Home Appliances,3707.32,3.0,5.0,10565.86,2025-04-02,Mumbai,UPI,2
ORD1991,Customer_105,Smartphone,Electronics,24545.7,2.0,5.0,46636.83,2025-03-29,Mumbai,Cash,2
ORD1992,Customer_065,Shoes,Fashion,2961.14,2.0,10.0,5330.05,2025-10-17,Pune,Debit Card,2
ORD1993,Customer_127,Keyboard,Accessories,1933.08,5.0,15.0,8215.59,2025-10-05,Bengaluru,Credit Card,1
ORD1994,Customer_024,Coffee Maker,Home Appliances,3921.72,4.0,0.0,15686.88,2025-12-17,Nagpur,Net Banking,5
ORD1995,Customer_238,Office Chair,Furniture,9454.91,2.0,10.0,17018.84,2025-11-17,Pune,Debit Card,3
ORD1996,Customer_054,Headphones,Electronics,2357.03,5.0,10.0,10606.64,2025-10-22,Mumbai,Cash,5
ORD1997,Customer_142,Shoes,Fashion,2919.48,2.0,15.0,4963.12,2025-07-23,Nagpur,Credit Card,2
ORD1998,Customer_130,Monitor,Electronics,14679.81,5.0,15.0,62389.19,2025-12-03,Chennai,Cash,3
ORD1999,Customer_084,Desk,Furniture,11663.06,1.0,15.0,9913.6,2025-02-22,Delhi,Cash,4
ORD2000,Customer_150,Office Chair,Furniture,8090.06,1.0,0.0,8090.06,2025-05-26,Bengaluru,Credit Card,3
ORD1779,Customer_195,Smartwatch,Electronics,7355.81,4.0,5.0,27952.08,2025-08-02,Pune,Credit Card,1
ORD1335,Customer_021,Headphones,Electronics,2794.39,5.0,0.0,13971.95,2025-11-03,Chennai,Cash,1
ORD1272,Customer_010,Keyboard,Accessories,2026.96,4.0,0.0,8107.84,09/28/2025,Pune,Credit Card,1
ORD1803,Customer_167,Smartphone,Electronics,25880.11,4.0,10.0,93168.4,2025-07-23,Mumbai,Debit Card,4
ORD1217,Customer_125,Jeans,Fashion,1685.89,3.0,15.0,4299.02,2025-04-12,Chennai,Cash,3
ORD1409,Customer_083,Desk,Furniture,12440.69,2.0,5.0,23637.31,2025-09-24,Hyderabad,Net Banking,4
ORD1813,Customer_249,Office Chair,Furniture,7817.63,1.0,10.0,7035.87,2025-03-18,Bengaluru,Credit Card,4
ORD1095,Customer_227,Mixer,Home Appliances,3007.0,2.0,5.0,5713.3,2025-01-15,Pune,Net Banking,4
ORD1488,Customer_053,Monitor,Electronics,15661.83,2.0,10.0,28191.29,2025-07-12,Pune,UPI,3
ORD1171,Customer_181,Mixer,Home Appliances,3842.11,2.0,15.0,6531.59,2025-06-07,Nagpur,Credit Card,4
ORD1025,Customer_198,Office Chair,Furniture,7830.98,5.0,10.0,35239.41,2025-08-28,Pune,UPI,4
ORD1243,Customer_108,Office Chair,Furniture,7276.07,4.0,20.0,23283.42,2025-11-17,Pune,Net Banking,4
